created_at,text,user,Clean Tweets,Location,Subjectivity,Polarity,Analysis
2020-05-26,"RT @CNN: LATAM Airlines Group, the largest air carrier in Latin America, has filed for bankruptcy -- in large part due to the Covid-19 pand…","{'id': 1130681194998378496, 'id_str': '1130681194998378496', 'name': 'Ricardo Colli', 'screen_name': 'ricardo_colli1', 'location': None, 'url': None, 'description': 'Bacharel em Ciências Econômicas UFSCar. Mestre em Economia PUC-SP. Graduando em Direito Mackenzie.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 12, 'friends_count': 664, 'listed_count': 0, 'favourites_count': 489, 'statuses_count': 290, 'created_at': 'Tue May 21 03:46:18 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1226776548742770688/MhW8owpZ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1226776548742770688/MhW8owpZ_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1130681194998378496/1558479179', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", LATAM Airlines Group the largest air carrier in Latin America has filed for bankruptcy in large part due to the Covid pand ,,0.4,0.04,Positive
2020-05-26,RT @sahelhaque: If coronavirus didn’t exist I genuinely believe Summer 2020 would’ve been the best yet idc,"{'id': 1027305000043720705, 'id_str': '1027305000043720705', 'name': 'Bianca🛍🌷', 'screen_name': 'biancaorzillo', 'location': None, 'url': None, 'description': '//star struck dance studio// company dancer 🏆🏆🏆', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 21, 'friends_count': 70, 'listed_count': 0, 'favourites_count': 228, 'statuses_count': 37, 'created_at': 'Wed Aug 08 21:26:13 +0000 2018', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1075514315887820800/SYVu_6LA_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1075514315887820800/SYVu_6LA_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", If coronavirus didn t exist I genuinely believe Summer would ve been the best yet idc,,0.4,0.7,Positive
2020-05-26,RT @079Kal: The car being locked wasn’t a issue lol,"{'id': 1063527425890410496, 'id_str': '1063527425890410496', 'name': 'Aiman.', 'screen_name': 'syafiq_aimannnn', 'location': 'gay', 'url': None, 'description': 'A sendu song enthusiast', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 73, 'friends_count': 416, 'listed_count': 0, 'favourites_count': 2791, 'statuses_count': 30132, 'created_at': 'Fri Nov 16 20:21:12 +0000 2018', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1231329727710785538/H1YnRbHf_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1231329727710785538/H1YnRbHf_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1063527425890410496/1586845581', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Kal The car being locked wasn t a issue lol,gay,0.7,0.8,Positive
2020-05-26,RT @StevePeers: Cummings said it was vital that he got back to work in London. But one of the first things he did was to amend his 2019 blo…,"{'id': 2671123966, 'id_str': '2671123966', 'name': 'MBI', 'screen_name': 'ison_mb', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 118, 'friends_count': 935, 'listed_count': 0, 'favourites_count': 42345, 'statuses_count': 26195, 'created_at': 'Fri Jul 04 08:22:21 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1146187513545052160/Eyr2yqA2_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1146187513545052160/Eyr2yqA2_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2671123966/1525847725', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", Cummings said it was vital that he got back to work in London But one of the first things he did was to amend his blo ,,0.24,0.12,Positive
2020-05-26,"RT @Carrollisd: Today's Dragon Hero is Dr. Sunitha Malla, 

Dr. Malla is Doctor at WellMed caring for older adults on the COVID-19 Frontlin…","{'id': 3874349240, 'id_str': '3874349240', 'name': 'Don’t Be A Maskhole', 'screen_name': 'KEB22032', 'location': 'Texas, USA', 'url': None, 'description': 'Identifies as sarcastic. Fan of cat pictures. Writer and editor. Real estate investor. Lover of carbs. Worshipper of naps. Progressive.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1263, 'friends_count': 4898, 'listed_count': 36, 'favourites_count': 23204, 'statuses_count': 15270, 'created_at': 'Mon Oct 12 23:01:53 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '89C9FA', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1250207233394249728/16eFIunC_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1250207233394249728/16eFIunC_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3874349240/1587155171', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", Today s Dragon Hero is Dr Sunitha Malla Dr Malla is Doctor at WellMed caring for older adults on the COVID Frontlin ,"Texas, USA",0.33,0.17,Positive
2020-05-26,RT @AyoCaesar: The thing about Dominic Cummings editing old blogs to make it look like he’d predicted coronavirus is that it’s just such an…,"{'id': 85292901, 'id_str': '85292901', 'name': 'Chris Gamble', 'screen_name': 'straticotweet', 'location': 'Gibraltar and Spain', 'url': 'http://www.stratico.net', 'description': 'Stratico @straticotweet Strategies for Growth & Design Thinking. Also First Impression @tweetfi - Property Solutions Gibraltar', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 599, 'friends_count': 958, 'listed_count': 22, 'favourites_count': 16039, 'statuses_count': 24352, 'created_at': 'Mon Oct 26 11:31:22 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': False, 'profile_link_color': 'ABB8C2', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2456759108/guoa4nr662cv2ts7sfft_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2456759108/guoa4nr662cv2ts7sfft_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/85292901/1538069074', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", The thing about Dominic Cummings editing old blogs to make it look like he d predicted coronavirus is that it s just such an ,Gibraltar and Spain,0.35,0.05,Positive
2020-05-26,"RT @OwenJones84: Oh. Wow. When Dominic Cummings went back to work after his Durham trip, he edited his old blogs to make it look like he’d…","{'id': 35856884, 'id_str': '35856884', 'name': 'Jon Rowlands', 'screen_name': 'JonRowlands87', 'location': None, 'url': None, 'description': 'Gamer, goalkeeper and believer in the laws of the universe.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 276, 'friends_count': 807, 'listed_count': 12, 'favourites_count': 2664, 'statuses_count': 32290, 'created_at': 'Mon Apr 27 20:51:38 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1104750149140709376/Uz4wnAJj_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1104750149140709376/Uz4wnAJj_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/35856884/1569923296', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", Oh Wow When Dominic Cummings went back to work after his Durham trip he edited his old blogs to make it look like he d ,,0.4,0.07,Positive
2020-05-26,"@timesofindia @RahulGandhi Once India survived from a deadly virus called ""Congress"" after too many year. Soon we'l… https://t.co/YAK765Tbri","{'id': 899261678088470530, 'id_str': '899261678088470530', 'name': 'Nikhil Raj', 'screen_name': 'humans_writes', 'location': 'Ranchi, India', 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 40, 'friends_count': 112, 'listed_count': 0, 'favourites_count': 1074, 'statuses_count': 949, 'created_at': 'Sun Aug 20 13:27:46 +0000 2017', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1260198190109859841/9XTr8RwH_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1260198190109859841/9XTr8RwH_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/899261678088470530/1589289638', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", Once India survived from a deadly virus called Congress after too many year Soon we l ,"Ranchi, India",0.45,0.15,Positive
2020-05-26,"Nothing to see here
Don’t listen to Fake News
Keep being good citizens 
Do as we say, not as we do.

#Micropoem… https://t.co/5caKMfD16C","{'id': 1202237837090930688, 'id_str': '1202237837090930688', 'name': 'Micropoet Laureate', 'screen_name': 'MicroLaureate', 'location': 'London', 'url': 'http://www.msbarneyharper.co.uk', 'description': ""Summarising the day's headlines, one micro poem at a time. Written by @msbarneyharper"", 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 77, 'friends_count': 369, 'listed_count': 2, 'favourites_count': 23, 'statuses_count': 50, 'created_at': 'Wed Dec 04 14:47:21 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1251114869673340928/bs6B_vSm_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1251114869673340928/bs6B_vSm_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1202237837090930688/1587124009', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Nothing to see here Don t listen to Fake News Keep being good citizens Do as we say not as we do Micropoem ,London,0.8,0.1,Positive
2020-05-26,"RT @CNN: LATAM Airlines Group, the largest air carrier in Latin America, has filed for bankruptcy -- in large part due to the Covid-19 pand…","{'id': 82605645, 'id_str': '82605645', 'name': 'Marcelo Moura', 'screen_name': 'ikateufel', 'location': 'Goiânia, Brazil', 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 368, 'friends_count': 25, 'listed_count': 4, 'favourites_count': 0, 'statuses_count': 384588, 'created_at': 'Thu Oct 15 12:30:48 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", LATAM Airlines Group the largest air carrier in Latin America has filed for bankruptcy in large part due to the Covid pand ,"Goiânia, Brazil",0.4,0.04,Positive
